time,tweet 
2020-07-03 03:13:52,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 03:13:52,b'RT @heisTactic: How can Liverpool win the league four - nothing #MCILIV https://t.co/hvMPC2cr4h'
2020-07-03 03:13:45,b'Come back  home  @Alexis_Sanchez  at @Arsenal  #MCILIV  Mahrez https://t.co/oP5QkI808d'
2020-07-03 03:13:45,b'RT @meettherichard: Manchester City channeled the pain from giving that guard of honor to Liverpool into goals. \n#MCILIV'
2020-07-03 03:13:42,"b""RT @LFC: 66' - Goal. Man City.\n\n[4-0]\n\n#MCILIV"""
2020-07-03 03:13:39,b'RT @kwamebenaiah: This really made Man City angry \xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n#MCILIV https://t.co/kjJn6OomAv'
2020-07-03 03:13:36,b'RT @Chief_umar: Gomez going for the wrong ball.\xf0\x9f\x98\x82\n #MCILIV https://t.co/K1x0619r6d'
2020-07-03 03:13:33,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 03:13:30,"b'RT @NabilAdams: At the end of the day no matter what happens, it is the hope that we have within our hearts that keeps us going  #YElites #\xe2\x80\xa6'"
2020-07-03 03:13:13,b'RT @premierleague: \xf0\x9f\x92\xab Kevin De Bruyne has been directly involved in 28 goals this season - more than any other player in the #PL\n\n#MCILIV ht\xe2\x80\xa6'
2020-07-03 03:13:13,b'RT @premierleague: Fantastic \xf0\x9d\x94\xbd\xf0\x9d\x95\x86\xf0\x9d\x95\x8c\xe2\x84\x9d for @ManCity \n\n#MCILIV https://t.co/puzTLGdcfd'
2020-07-03 03:13:13,b'Beginning of another 30 years\n#MCILIV https://t.co/B8D55X9pOU'
2020-07-03 03:13:00,b'RT @rantsnbants: NAAAAH WHO DID THIS?! \xf0\x9f\xa4\xa3 \xe2\x80\x9cgUaRd oF hOnOuR\xe2\x80\x9d #MCILIV https://t.co/wJqEleEU7y'
2020-07-03 03:13:00,b'RT @goal: Kevin De Bruyne has been involved in 30 goals in his last 31 Premier League starts \xf0\x9f\x94\xa5\n\n1\xef\xb8\x8f\xe2\x83\xa32\xef\xb8\x8f\xe2\x83\xa3 goals\n1\xef\xb8\x8f\xe2\x83\xa38\xef\xb8\x8f\xe2\x83\xa3 assists\n\n#MCILIV https:\xe2\x80\xa6'
2020-07-03 03:12:56,"b""RT @LFC: 95' - Goal. Man City.\n\n[5-0]\n\n#MCILIV"""
2020-07-03 03:12:29,b'RT @MUFCCntrl: I\xe2\x80\x99m a United fan but if Kevin De Bruyne doesn\xe2\x80\x99t get prem player of the year he\xe2\x80\x99s been robbed #MCILIV https://t.co/Luvf0829W7'
2020-07-03 03:12:24,b'RT @favorstic: Man city minutes later after giving liverpool a guard of honor\n#MCILIV https://t.co/eT8o3rkRQs'
2020-07-03 03:12:23,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 03:12:08,b'After watching #MCILIV.. You will open your mouth and say Henderson deserves Premier League POTY.. You are moving mad'
2020-07-03 03:12:06,b'RT @Anambravirgin: When your enemies prepare a table before you.. So that they can break it\xf0\x9f\x98\xad\n#MCILIV https://t.co/gUubpoU3nK'
2020-07-03 03:12:01,"b'RT @cityreport_: \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f What\xe2\x80\x99s the score, mate? \n\n#MCFC | #MCILIV | #ManCity https://t.co/rg44S4XcF4'"
2020-07-03 03:12:00,b'RT @premierleague: Fantastic \xf0\x9d\x94\xbd\xf0\x9d\x95\x86\xf0\x9d\x95\x8c\xe2\x84\x9d for @ManCity \n\n#MCILIV https://t.co/puzTLGdcfd'
2020-07-03 03:11:57,b'RT @premierleague: \xf0\x9f\x92\xab Kevin De Bruyne has been directly involved in 28 goals this season - more than any other player in the #PL\n\n#MCILIV ht\xe2\x80\xa6'
2020-07-03 03:11:48,"b'RT @City_Chief: \xf0\x9f\x93\x8a| @PhilFoden vs @LFC, game by the numbers:\n\nGoals 1\nAssists 1\nTouches 44\nAcc. passes 25/30 (83%)\nKey passes 2\nCrosses (acc\xe2\x80\xa6'"
2020-07-03 03:11:46,b'RT @thegrandkhaled: Liverpool were just beaten like they stole the trophy. So this is what Guardiola meant guard of honour \xf0\x9f\x98\x82\xf0\x9f\x98\x82\nMCILIV #MCILI\xe2\x80\xa6'
2020-07-03 03:11:46,b'RT @rantsnbants: NAAAAH WHO DID THIS?! \xf0\x9f\xa4\xa3 \xe2\x80\x9cgUaRd oF hOnOuR\xe2\x80\x9d #MCILIV https://t.co/wJqEleEU7y'
2020-07-03 03:11:46,b'RT @Zlatan_Ibile: On our way to solve the matter chai this is getting unbearable 4:0 #MCILIV https://t.co/VP2YiJx1n0'
2020-07-03 03:11:40,"b'RT @Emmyz2hot: Last time Manchester City played Liverpool, Sterling and Joe Gomez tried to kiss themselves \xf0\x9f\x91\x80 #MCILIV https://t.co/nLZma42mZW'"
2020-07-03 03:11:39,b'RT @Zlatan_Ibile: LIVERPOOL DEFINITELY WALKING ALONE TONIGHT \xf0\x9f\x98\x82#MCILIV'
2020-07-03 03:11:32,b'RT @PL_GOALS_: Foden goal vs Liverpool (3-0) #MCILIV \n\nhttps://t.co/6S5EvgpKow'
2020-07-03 03:11:31,b'RT @brianoiriga: Sadio Mane and Salah tonight against Manchester City. #MCILIV https://t.co/43tGCyTMne'
2020-07-03 03:11:30,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 03:11:16,"b'RT @IdMjones: I see Liverpool fans have traveled to the Etihad. \n\nOffended by everything, ashamed of nothing. #MCILIV'"
2020-07-03 03:11:16,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 03:11:15,b'RT @goal: Sooo...\n\nWho saw that one coming? \xf0\x9f\xa4\xa8\n\n#MCILIV https://t.co/cxQyniSMiU'
2020-07-03 03:11:14,"b""RT @AUmeakubuike: @haa_ree0 What's the scoreline at the Etihad tonight between Man City and Liverpool? \n\n#MCILIV \nhttps://t.co/REYmXMAAxH"""
2020-07-03 03:11:04,"b'RT @henrywinter: Raheem Sterling has just walked 70 yards to seek out Jordan Henderson, embrace him and congratulate him. (Players doing po\xe2\x80\xa6'"
2020-07-03 03:10:59,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 03:10:58,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 03:10:45,"b""RT @King_Chris_Jr: Man City's heat map against Liverpool #MCILIV https://t.co/CMVffBdIH2"""
2020-07-03 03:10:40,b'When Man City put you on the throne and beat you with a club. Guard of honour then 4 nill #MCILIV https://t.co/QjxCcE2bDv'
2020-07-03 03:10:38,"b'RT @MCFCfoodbank: Hi everyone, a gentle reminder ahead of tonight that the Scousers at @SFoodbanks and @TheRagamuffins contributed thousand\xe2\x80\xa6'"
2020-07-03 03:10:33,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 03:10:31,b'RT @rantsnbants: NAAAAH WHO DID THIS?! \xf0\x9f\xa4\xa3 \xe2\x80\x9cgUaRd oF hOnOuR\xe2\x80\x9d #MCILIV https://t.co/wJqEleEU7y'
2020-07-03 03:10:28,b'RT @TheSportSocial: Absolutely mental that Jordan Henderson\xe2\x80\x99s might win Player of the Year ahead of Kevin De Bruyne. If you need help ident\xe2\x80\xa6'
2020-07-03 03:10:27,"b""RT @premierleague: GOAL Man City 5-0 Liverpool (90+5 mins)\n\nIt's 5\xef\xb8\x8f\xe2\x83\xa3 for Man City as Riyad Mahrez slams home at Alisson's near post\n\n#MCILIV"""
2020-07-03 03:10:24,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 03:10:21,b'RT @goal: Man City turning up today like...\n\n#MCILIV https://t.co/QVCKhjRlEz'
2020-07-03 03:10:18,b'Man city won the battle but Liverpool won the war \xf0\x9f\x98\x87 #MCILIV'
2020-07-03 03:10:17,b'RT @messism__: Liverpool champions? \n#MCILIV https://t.co/DAEpaUjIfL'
2020-07-03 03:10:14,b'So Man City beat Liverpool like they stole the trophy \xf0\x9f\x8f\x86#MCILIV'
2020-07-03 03:10:11,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 03:10:11,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 03:10:08,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 03:10:02,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 03:10:01,"b'RT @City_Chief: \xf0\x9f\x93\x8a| @DeBruyneKev vs @LFC, game by the numbers:\n\nGoals 1\nAssists 1\nTouches 43\nAcc. passes 17/21 (81%)\nKey passes 5\nLong balls\xe2\x80\xa6'"
2020-07-03 03:10:00,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 03:09:45,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 03:09:45,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 03:09:40,b'RT @PL_GOALS_: Foden goal vs Liverpool (3-0) #MCILIV \n\nhttps://t.co/6S5EvgpKow'
2020-07-03 03:09:25,b'RT @PolandPremier: Manchester City 4-0 Liverpool at Etihad Stadium #MCILIV https://t.co/m3jmqbNUJW'
2020-07-03 03:09:24,"b""Yesterday's Liverpool performance simply explains that if you want to get it you get it. For them they are already\xe2\x80\xa6 https://t.co/V2YtySd1Bo"""
2020-07-03 03:09:22,"b""RT @premierleague: GOAL Man City 5-0 Liverpool (90+5 mins)\n\nIt's 5\xef\xb8\x8f\xe2\x83\xa3 for Man City as Riyad Mahrez slams home at Alisson's near post\n\n#MCILIV"""
2020-07-03 03:09:22,"b'RT @City_Chief: \xf0\x9f\x93\x8a| Raheem Sterling vs @LFC, game by the numbers:\n\nGoals 1\nTouches 29\nAcc. passes 11/15 (73%)\nShots on target 1S\nDribble att\xe2\x80\xa6'"
2020-07-03 03:09:20,b'RT @goal: The champions are HUMBLED.\n\n#MCILIV https://t.co/RfQi5OufQ9'
2020-07-03 03:09:18,"b""RT @goalstv3: Like if you think KDB deserves The Ballon d'Or this season!\xf0\x9f\x94\xa5\xf0\x9f\x98\x8d\n\n#MCILIV https://t.co/c17qMiC5Ls"""
2020-07-03 03:09:16,b'RT @City_Xtra: \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf @PhilFoden \xf0\x9f\x86\x9a @LFC:\n\n90 Minutes Played\n1 Goal\n1 Assist\n44 Touches\n25 Accurate Passes\n83% Pass Accuracy\n2 Key Passes\n3\xe2\x80\xa6'
2020-07-03 03:08:59,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 03:08:59,b'Dem collect guard of beating join. #MCILIV'
2020-07-03 03:08:56,b'RT @EmilesMarto: Now Forget anythin about the 3\xc5\x95d Goal... Just look at that assist from De bruyne.\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d#newsgang #MCILIV https://t.co/mQGMJqJ\xe2\x80\xa6'
2020-07-03 03:08:54,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 03:08:54,b'RT @bettingpro: Liverpool players tonight... #MCILIV \nhttps://t.co/ibvqITRt1U'
2020-07-03 03:08:52,b'RT @_KwekuAnanse: #MCILIV                \n                        Liverpool\n         Before                       After \nGuard of Honor\xe2\x80\xa6'
2020-07-03 03:08:47,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 03:08:45,b'RT @FPLRushil: When will we accept that KDB is the best player in the world atm?\n\n#MCILIV'
2020-07-03 03:08:32,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 03:08:29,b'RT @HTRedDevils: Greatest side who? Stay in your fucking lanes. Not on the perch for long. Title charge incoming for #MUFC \n#MCILIV'
2020-07-03 03:08:25,"b'RT @chubiei: ""Liverpool fans but we don\'t care, we have won the league""\n#MCILIV https://t.co/GHk7IqwFfk'"
2020-07-03 03:08:24,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 03:08:14,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 03:08:10,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 03:08:09,"b""RT @OptaJoe: 4-0 - Liverpool's 4-0 defeat to Manchester City is the joint-heaviest defeat by a team already crowned Premier League champion\xe2\x80\xa6"""
2020-07-03 03:08:01,b'RT @goal: Man City turning up today like...\n\n#MCILIV https://t.co/QVCKhjRlEz'
2020-07-03 03:08:01,b'RT @rantsnbants: Guard of honour then punched them man in the throat \xf0\x9f\xa4\xa3 this league title needs and asterisk forreal \xf0\x9f\x98\xad #MCILIV'
2020-07-03 03:07:59,b'RT @Irunnia_: Mam City gave Liverpool a guard of honor then dishonored them \xf0\x9f\x92\x94 #MCILIV'
2020-07-03 03:07:58,"b'RT @OptaJoe: 4 - Liverpool find themselves four goals down in a Premier League game for the first time since September 2017, which was also\xe2\x80\xa6'"
2020-07-03 03:07:57,b'RT @rantsnbants: NAAAAH WHO DID THIS?! \xf0\x9f\xa4\xa3 \xe2\x80\x9cgUaRd oF hOnOuR\xe2\x80\x9d #MCILIV https://t.co/wJqEleEU7y'
2020-07-03 03:07:49,b'RT @fresherr01: This is how you escort a ram to the slaughterhouse \n#MCILIV https://t.co/WTnGJoDPfO'
2020-07-03 03:07:48,b'RT @Football__Tweet: What a turn! Raheem Sterling has got the Liverpool defence on toast tonight. #MCILIV \n\n\xe2\x9a\xbd\xf0\x9f\x94\xb5\xf0\x9f\x94\xb4'
2020-07-03 03:07:44,b'RT @Zlatan_Ibile: On our way to solve the matter chai this is getting unbearable 4:0 #MCILIV https://t.co/VP2YiJx1n0'
2020-07-03 03:07:43,b'RT @NabilAdams: @MoAgyemanNyame please are you watching the game #MCILIV #YElites #YArmy'
2020-07-03 03:07:40,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 03:07:39,b'RT @favorstic: Man city minutes later after giving liverpool a guard of honor\n#MCILIV https://t.co/eT8o3rkRQs'
2020-07-03 03:07:35,b'RT @goal: Kevin De Bruyne has been involved in 30 goals in his last 31 Premier League starts \xf0\x9f\x94\xa5\n\n1\xef\xb8\x8f\xe2\x83\xa32\xef\xb8\x8f\xe2\x83\xa3 goals\n1\xef\xb8\x8f\xe2\x83\xa38\xef\xb8\x8f\xe2\x83\xa3 assists\n\n#MCILIV https:\xe2\x80\xa6'
2020-07-03 03:07:32,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 03:07:29,b'RT @LFC: \xf0\x9f\x94\x81 On repeat. \n\n#MCILIV'
2020-07-03 03:07:26,b'RT @premierleague: \xf0\x9f\x92\xab Kevin De Bruyne has been directly involved in 28 goals this season - more than any other player in the #PL\n\n#MCILIV ht\xe2\x80\xa6'
2020-07-03 03:07:24,b'RT @Ru6enn: Klopp n the lads in the changing rooms after match \xf0\x9f\x8d\xbb #MCILIV https://t.co/TJvicZ4D47'
2020-07-03 03:07:21,b'RT @premierleague: \xf0\x9f\x92\xab Kevin De Bruyne has been directly involved in 28 goals this season - more than any other player in the #PL\n\n#MCILIV ht\xe2\x80\xa6'
2020-07-03 03:07:07,b'RT @brianoiriga: Sadio Mane and Salah tonight against Manchester City. #MCILIV https://t.co/43tGCyTMne'
2020-07-03 03:07:07,b'RT @premierleague: Fantastic \xf0\x9d\x94\xbd\xf0\x9d\x95\x86\xf0\x9d\x95\x8c\xe2\x84\x9d for @ManCity \n\n#MCILIV https://t.co/puzTLGdcfd'
2020-07-03 03:06:55,b'RT @brianoiriga: Sadio Mane and Salah tonight against Manchester City. #MCILIV https://t.co/43tGCyTMne'
2020-07-03 03:06:53,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 03:06:50,b'RT @Zlatan_Ibile: On our way to solve the matter chai this is getting unbearable 4:0 #MCILIV https://t.co/VP2YiJx1n0'
2020-07-03 03:06:49,"b""RT @premierleague: GOAL Man City 5-0 Liverpool (90+5 mins)\n\nIt's 5\xef\xb8\x8f\xe2\x83\xa3 for Man City as Riyad Mahrez slams home at Alisson's near post\n\n#MCILIV"""
2020-07-03 03:06:49,b'RT @TopTrendThai: Twitter Trend\n2020-07-03 06:00:32\n1. #\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x97\xe0\xb8\x98\xe0\xb8\xb4\xe0\xb8\x99\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\x99\xe0\xb8\xad\xe0\xb8\xad\xe0\xb8\x9f\n2. #MCILIV\n3. #SEHUN\n4. #SMPROTECTCHENLE\n5. #EXO_SC'
2020-07-03 03:06:46,b'RT @_stephhani: short story.\n#MCILIV https://t.co/wzr77msO4w'
2020-07-03 03:06:46,b'Love the humour from @thisisanfield in these #LFC player ratings. Like the Scouse way of handling disappointment so\xe2\x80\xa6 https://t.co/ekSWGOAgY2'
2020-07-03 03:06:46,b'Abject Humiliation! #MCILIV @LFC https://t.co/lL8xlcKypZ'
2020-07-03 03:06:45,b'RT @fresherr01: This is how you escort a ram to the slaughterhouse \n#MCILIV https://t.co/WTnGJoDPfO'
2020-07-03 03:06:45,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 03:06:38,b'RT @rantsnbants: Guard of honour then punched them man in the throat \xf0\x9f\xa4\xa3 this league title needs and asterisk forreal \xf0\x9f\x98\xad #MCILIV'
2020-07-03 03:06:22,"b'RT @BanterFC5: \xe2\x80\x9cNo joke, we were still popping bottles at halftime\xe2\x80\x9d #MCILIV https://t.co/VwFTCO4fOo'"
2020-07-03 03:06:06,b'RT @premierleague: \xf0\x9f\x92\xab Kevin De Bruyne has been directly involved in 28 goals this season - more than any other player in the #PL\n\n#MCILIV ht\xe2\x80\xa6'
2020-07-03 03:06:03,"b""RT @premierleague: GOAL Man City 5-0 Liverpool (90+5 mins)\n\nIt's 5\xef\xb8\x8f\xe2\x83\xa3 for Man City as Riyad Mahrez slams home at Alisson's near post\n\n#MCILIV"""
2020-07-03 03:05:57,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 03:05:53,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 03:05:53,"b'RT @chubiei: ""Liverpool fans but we don\'t care, we have won the league""\n#MCILIV https://t.co/GHk7IqwFfk'"
2020-07-03 03:05:47,b'When will we accept that KDB is the best player in the world atm?\n\n#MCILIV'
2020-07-03 03:05:42,b'RT @premierleague: \xf0\x9f\x92\xab Kevin De Bruyne has been directly involved in 28 goals this season - more than any other player in the #PL\n\n#MCILIV ht\xe2\x80\xa6'
2020-07-03 03:05:41,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 03:05:40,b'RT @goal: Sooo...\n\nWho saw that one coming? \xf0\x9f\xa4\xa8\n\n#MCILIV https://t.co/cxQyniSMiU'
2020-07-03 03:05:35,b'RT @DammitArsenal: How many years did it take for Liverpool to win the title ? #MCILIV https://t.co/K9qf393Sn0'
2020-07-03 03:05:33,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 03:05:31,b'RT @Irunnia_: Mam City gave Liverpool a guard of honor then dishonored them \xf0\x9f\x92\x94 #MCILIV'
2020-07-03 03:05:26,b'RT @goal: The champions are HUMBLED.\n\n#MCILIV https://t.co/RfQi5OufQ9'
2020-07-03 03:05:26,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 03:05:23,"b""RT @premierleague: GOAL Man City 5-0 Liverpool (90+5 mins)\n\nIt's 5\xef\xb8\x8f\xe2\x83\xa3 for Man City as Riyad Mahrez slams home at Alisson's near post\n\n#MCILIV"""
2020-07-03 03:05:15,"b'RT @SnapGoal: Man City 4-0 Liverpool, all goals\xf0\x9f\x94\xa5\n\nVia: @BRGoals \n\n#MCILIV \n https://t.co/9QSf3JfgsP'"
2020-07-03 03:05:13,b'RT @jibbyford_: Man City gave Liverpool a guard of honor then dishonored them and made it look like they won the league four nothing \xf0\x9f\x98\x82\xf0\x9f\x92\x94 #MC\xe2\x80\xa6'
2020-07-03 03:05:11,b'RT @MooreOfficial81: Man City 4-0 Liverpool FC LIVE Fan Reactions: \n\nhttps://t.co/hctxnYGSlE\n\n#MCILIV #ManCity #LiverpoolFC #PremierLeague\xe2\x80\xa6'
2020-07-03 03:04:59,b'RT @DammitArsenal: How many years did it take for Liverpool to win the title ? #MCILIV https://t.co/K9qf393Sn0'
